Date,Open,High,Low,Close,Adj Close,Volume
2010-04-07,18.184999,18.215000,18.170000,18.184999,18.184999,52
2010-04-08,18.115999,18.115999,18.115999,18.115999,18.115999,44
2010-04-09,18.340000,18.340000,18.340000,18.340000,18.340000,49
2010-04-12,18.403000,18.549999,18.215000,18.403000,18.403000,19
2010-04-13,18.238001,18.238001,18.238001,18.238001,18.238001,13
2010-04-14,18.403999,18.403999,18.403999,18.403999,18.403999,4
2010-04-15,18.424000,18.424000,18.424000,18.424000,18.424000,2
2010-04-16,17.669001,17.669001,17.669001,17.669001,17.669001,3
2010-04-19,17.725000,17.725000,17.725000,17.725000,17.725000,3
2010-04-20,17.815001,17.815001,17.815001,17.815001,17.815001,1
2010-04-21,18.073000,18.073000,17.889999,18.073000,18.073000,1
2010-04-22,18.006001,18.006001,18.006001,18.006001,18.006001,2
2010-04-23,18.188999,18.188999,18.188999,18.188999,18.188999,1
2010-04-26,18.334000,18.334000,18.334000,18.334000,18.334000,11
2010-04-27,18.115999,18.115999,18.115999,18.115999,18.115999,3
2010-04-28,18.107000,18.107000,18.107000,18.107000,18.107000,44456
2010-04-29,18.090000,18.565001,18.055000,18.549000,18.549000,21023
2010-04-30,18.485001,18.764999,18.455000,18.611000,18.611000,3374
2010-05-03,18.813000,18.855000,18.500000,18.813000,18.813000,409
2010-05-04,18.805000,18.820000,17.790001,17.818001,17.818001,2138
2010-05-05,17.511000,17.834999,17.090000,17.511000,17.511000,470
2010-05-06,17.493000,17.709999,17.260000,17.493000,17.493000,967
2010-05-07,18.429001,18.615000,17.480000,18.429001,18.429001,418
2010-05-10,18.530001,18.530001,18.530001,18.530001,18.530001,173
2010-05-11,19.271999,19.400000,18.410000,19.271999,19.271999,167
2010-05-12,19.639999,19.650000,19.295000,19.639999,19.639999,116
2010-05-13,19.476000,19.476000,19.476000,19.476000,19.476000,85
2010-05-14,19.202000,19.202000,19.202000,19.202000,19.202000,170
2010-05-17,18.834999,19.309999,18.799999,18.834999,18.834999,564
2010-05-18,18.855000,18.855000,18.855000,18.855000,18.855000,108
2010-05-19,18.091000,18.091000,18.091000,18.091000,18.091000,9
2010-05-20,17.694000,17.694000,17.694000,17.694000,17.694000,31
2010-05-21,17.740000,17.775000,17.500000,17.631001,17.631001,33
2010-05-24,17.982000,17.982000,17.982000,17.982000,17.982000,48
2010-05-25,17.930000,17.930000,17.565001,17.763000,17.763000,51
2010-05-26,18.292000,18.292000,18.292000,18.292000,18.292000,140
2010-05-27,18.457001,18.540001,18.174999,18.457001,18.457001,195
2010-05-28,18.410999,18.600000,18.379999,18.410999,18.410999,15
2010-06-01,18.540001,18.629999,18.450001,18.540001,18.540001,18
2010-06-02,18.304001,18.304001,18.304001,18.304001,18.304001,11
2010-06-03,17.920000,17.920000,17.920000,17.920000,17.920000,19
2010-06-04,17.290001,17.799999,17.290001,17.290001,17.290001,8
2010-06-07,18.153000,18.160000,17.309999,18.153000,18.153000,49
2010-06-08,18.468000,18.468000,17.309999,18.468000,18.468000,1
2010-06-09,18.180000,18.299999,18.165001,18.180000,18.180000,2
2010-06-10,18.341999,18.341999,18.341999,18.341999,18.341999,2
2010-06-11,18.222000,18.280001,18.200001,18.222000,18.222000,2
2010-06-14,18.402000,18.402000,18.402000,18.402000,18.402000,2
2010-06-15,18.569000,18.575001,18.200001,18.569000,18.569000,1
2010-06-16,18.431999,18.431999,18.431999,18.431999,18.431999,1
2010-06-17,18.767000,18.767000,18.549999,18.767000,18.767000,2
2010-06-18,19.174999,19.174999,19.174999,19.174999,19.174999,1
2010-06-21,18.802000,18.802000,18.802000,18.802000,18.802000,1
2010-06-22,18.896000,18.896000,18.896000,18.896000,18.896000,1
2010-06-23,18.454000,18.454000,18.454000,18.454000,18.454000,1
2010-06-24,18.731001,18.731001,18.731001,18.731001,18.731001,5
2010-06-25,19.105000,19.105000,19.105000,19.105000,19.105000,5
2010-06-28,18.673000,18.673000,18.673000,18.673000,18.673000,30687
2010-06-29,18.730000,18.775000,18.370001,18.594000,18.594000,13683
2010-06-30,18.671000,18.770000,18.450001,18.671000,18.671000,1885
2010-07-01,18.584999,18.660000,17.719999,17.760000,17.760000,1177
2010-07-02,17.698000,18.080000,17.620001,17.698000,17.698000,793
2010-07-06,17.855000,18.000000,17.600000,17.833000,17.833000,225
2010-07-07,17.979000,18.055000,17.555000,17.979000,17.979000,178
2010-07-08,17.851999,18.165001,17.740000,17.851999,17.851999,155
2010-07-09,18.052999,18.052999,18.052999,18.052999,18.052999,97
2010-07-12,17.896999,17.896999,17.896999,17.896999,17.896999,36
2010-07-13,17.920000,18.330000,17.875000,18.237000,18.237000,98
2010-07-14,18.274000,18.350000,18.105000,18.274000,18.274000,120
2010-07-15,18.346001,18.420000,18.195000,18.346001,18.346001,38
2010-07-16,17.773001,17.773001,17.773001,17.773001,17.773001,269
2010-07-19,17.534000,17.865000,17.495001,17.534000,17.534000,302
2010-07-20,17.684999,17.684999,17.684999,17.684999,17.684999,115
2010-07-21,17.798000,17.895000,17.655001,17.798000,17.798000,200
2010-07-22,18.115000,18.115000,18.115000,18.115000,18.115000,12
2010-07-23,18.096001,18.190001,18.090000,18.096001,18.096001,228
2010-07-26,18.195000,18.195000,18.025000,18.195000,18.195000,36
2010-07-27,17.621000,18.209999,17.600000,17.621000,17.621000,52
2010-07-28,17.423000,17.423000,17.423000,17.423000,17.423000,133
2010-07-29,17.601000,17.601000,17.601000,17.601000,17.601000,121
2010-07-30,17.987000,17.987000,17.987000,17.987000,17.987000,1
2010-08-02,18.403000,18.403000,18.403000,18.403000,18.403000,1
2010-08-03,18.407000,18.407000,18.407000,18.407000,18.407000,3
2010-08-04,18.263000,18.263000,18.263000,18.263000,18.263000,3
2010-08-05,18.308001,18.308001,18.308001,18.308001,18.308001,3
2010-08-06,18.459000,18.459000,18.459000,18.459000,18.459000,3
2010-08-09,18.229000,18.229000,18.229000,18.229000,18.229000,3
2010-08-10,18.146000,18.146000,18.146000,18.146000,18.146000,3
2010-08-11,17.889999,17.889999,17.889999,17.889999,17.889999,3
2010-08-12,18.052999,18.052999,18.052999,18.052999,18.052999,3
2010-08-13,18.097000,18.097000,18.097000,18.097000,18.097000,2
2010-08-16,18.417999,18.417999,18.100000,18.417999,18.417999,5
2010-08-17,18.586000,18.586000,18.586000,18.586000,18.586000,5
2010-08-18,18.389999,18.389999,18.389999,18.389999,18.389999,6
2010-08-19,18.318001,18.318001,18.318001,18.318001,18.318001,6
2010-08-20,17.982000,17.982000,17.982000,17.982000,17.982000,3
2010-08-23,17.983000,17.983000,17.983000,17.983000,17.983000,1
2010-08-24,18.368999,18.368999,18.368999,18.368999,18.368999,1
2010-08-25,19.021999,19.021999,19.021999,19.021999,19.021999,1
2010-08-26,18.978001,18.978001,18.978001,18.978001,18.978001,3
2010-08-27,19.039000,19.039000,19.039000,19.039000,19.039000,36100
2010-08-30,19.070000,19.240000,18.985001,19.038000,19.038000,6886
2010-08-31,19.025000,19.400000,18.830000,19.398001,19.398001,1753
2010-09-01,19.358999,19.495001,19.299999,19.358999,19.358999,397
2010-09-02,19.370001,19.670000,19.320000,19.638000,19.638000,325
2010-09-03,19.915001,19.930000,19.490000,19.915001,19.915001,218
2010-09-07,19.882999,20.000000,19.584999,19.882999,19.882999,352
2010-09-08,19.978001,20.110001,19.860001,19.978001,19.978001,348
2010-09-09,19.813999,20.030001,19.650000,19.813999,19.813999,587
2010-09-10,19.802000,20.004999,19.674999,19.802000,19.802000,726
2010-09-13,20.110001,20.180000,19.990000,20.110001,20.110001,59
2010-09-14,20.400999,20.450001,20.150000,20.400999,20.400999,318
2010-09-15,20.542000,20.542000,20.542000,20.542000,20.542000,103
2010-09-16,20.745001,20.745001,20.745001,20.745001,20.745001,246
2010-09-17,20.790001,20.959999,20.635000,20.790001,20.790001,217
2010-09-20,20.777000,20.905001,20.740000,20.777000,20.777000,34
2010-09-21,20.620001,20.830000,20.549999,20.620001,20.620001,207
2010-09-22,21.080000,21.135000,20.975000,21.035999,21.035999,31
2010-09-23,21.194000,21.194000,21.194000,21.194000,21.194000,19
2010-09-24,21.382999,21.440001,21.355000,21.382999,21.382999,130
2010-09-27,21.570000,21.570000,21.400000,21.455000,21.455000,73
2010-09-28,21.350000,21.655001,21.309999,21.688000,21.688000,139
2010-09-29,21.709999,21.750000,21.709999,21.929001,21.929001,13
2010-09-30,21.879999,21.879999,21.715000,21.798000,21.798000,3
2010-10-01,21.959999,21.959999,21.959999,22.037001,22.037001,1
2010-10-04,22.004999,22.025000,22.000000,22.013000,22.013000,11
2010-10-05,22.330000,22.860001,22.330000,22.714001,22.714001,16
2010-10-06,23.049999,23.049999,23.020000,23.020000,23.020000,4
2010-10-07,23.049999,23.049999,23.025000,22.565001,22.565001,4
2010-10-08,23.245001,23.245001,23.245001,23.087000,23.087000,1
2010-10-11,23.365000,23.504999,23.365000,23.330999,23.330999,4
2010-10-12,23.170000,23.205000,23.165001,23.129000,23.129000,3
2010-10-13,23.914000,23.914000,23.914000,23.914000,23.914000,3
2010-10-14,24.417000,24.417000,24.417000,24.417000,24.417000,3
2010-10-15,24.075001,24.350000,24.075001,24.271999,24.271999,12
2010-10-18,24.230000,24.434999,23.915001,24.396999,24.396999,16
2010-10-19,24.305000,24.305000,23.535000,23.764000,23.764000,30
2010-10-20,24.305000,24.305000,23.535000,23.848000,23.848000,30
2010-10-21,23.735001,23.844999,23.735001,23.122999,23.122999,20
2010-10-22,23.125000,23.125000,23.125000,23.125000,23.125000,5
2010-10-25,23.340000,23.450001,23.340000,23.544001,23.544001,93
2010-10-26,23.823999,23.823999,23.823999,23.823999,23.823999,100
2010-10-27,23.969999,23.969999,23.719999,23.398001,23.398001,52
2010-10-28,23.871000,24.000000,23.871000,23.871000,23.871000,25
2010-10-29,23.875000,24.700001,23.805000,24.559999,24.559999,47
2010-11-01,24.865000,24.885000,24.620001,24.548000,24.548000,7
2010-11-02,24.615000,24.840000,24.615000,24.832001,24.832001,6
2010-11-03,24.715000,24.715000,24.115000,24.431999,24.431999,47
2010-11-04,25.530001,26.039000,25.490000,26.039000,26.039000,35
2010-11-05,26.320000,26.820000,26.070000,26.743999,26.743999,35
2010-11-08,26.590000,27.500000,26.590000,27.427999,27.427999,33
2010-11-09,27.760000,28.902000,26.924999,28.902000,28.902000,169
2010-11-10,26.955000,27.655001,26.955000,26.861000,26.861000,17
2010-11-11,26.985001,27.025000,26.985001,27.400999,27.400999,2
2010-11-12,26.959999,26.980000,26.035000,25.938000,25.938000,50
2010-11-15,26.400000,26.400000,25.500000,26.087999,26.087999,11
2010-11-16,25.309999,25.365000,25.100000,25.229000,25.229000,17
2010-11-17,25.174999,25.545000,25.055000,25.507000,25.507000,20
2010-11-18,26.480000,26.934999,26.340000,26.830000,26.830000,58
2010-11-19,26.799999,26.799999,26.475000,27.174999,27.174999,75
2010-11-22,27.525000,27.525000,27.174999,27.457001,27.457001,20
2010-11-23,27.457001,27.457001,27.457001,27.568001,27.568001,20
2010-11-24,27.420000,27.469999,27.379999,27.524000,27.524000,7
2010-11-26,null,null,null,null,null,null
2010-11-29,26.735001,27.270000,26.450001,27.148001,27.148001,48884
2010-11-30,27.190001,28.355000,26.889999,28.184999,28.184999,8378
2010-12-01,28.094999,28.799999,28.020000,28.388000,28.388000,1602
2010-12-02,28.455000,29.014999,28.334999,28.542000,28.542000,1375
2010-12-03,28.600000,29.415001,28.580000,29.240999,29.240999,647
2010-12-06,29.495001,30.270000,29.495001,29.705000,29.705000,323
2010-12-07,30.150000,30.690001,28.570000,29.747999,29.747999,447
2010-12-08,28.940001,29.165001,28.010000,28.224001,28.224001,347
2010-12-09,28.299999,28.950001,28.299999,28.789000,28.789000,174
2010-12-10,28.790001,28.955000,28.090000,28.576000,28.576000,201
2010-12-13,28.945000,29.655001,28.850000,29.599001,29.599001,75
2010-12-14,29.590000,29.764999,29.290001,29.759001,29.759001,119
2010-12-15,29.000000,29.225000,28.799999,29.225000,29.225000,34
2010-12-16,29.020000,29.020000,28.400000,28.757000,28.757000,61
2010-12-17,29.070000,29.250000,28.750000,29.113001,29.113001,24
2010-12-20,29.365000,29.365000,28.830000,29.334999,29.334999,127
2010-12-21,29.280001,29.504999,29.200001,29.375999,29.375999,61
2010-12-22,29.350000,29.400000,29.250000,29.367001,29.367001,47
2010-12-23,29.250000,29.309999,29.049999,29.309999,29.309999,171
2010-12-27,28.870001,29.264999,28.860001,29.235001,29.235001,71
2010-12-28,29.575001,30.299999,29.545000,30.297001,30.297001,109
2010-12-29,30.355000,30.615000,30.340000,30.679001,30.679001,542
2010-12-30,30.855000,30.900000,30.424999,30.488001,30.488001,203
2010-12-31,30.740000,30.900000,30.740000,30.910000,30.910000,22
2011-01-03,30.855000,31.195000,30.615000,31.096001,31.096001,50
2011-01-04,30.450001,30.450001,29.465000,29.492001,29.492001,51
2011-01-05,29.754999,29.785000,28.719999,29.173000,29.173000,121
2011-01-06,29.325001,29.344999,28.820000,29.110001,29.110001,196
2011-01-07,28.969999,29.280001,28.424999,28.660999,28.660999,99
2011-01-10,28.900000,29.020000,28.900000,28.851000,28.851000,8
2011-01-11,29.650000,29.650000,29.400000,29.490000,29.490000,15
2011-01-12,29.799999,29.809999,29.532000,29.532000,29.532000,43
2011-01-13,29.434999,29.480000,28.580000,29.252001,29.252001,13
2011-01-14,28.865000,28.865000,28.100000,28.309000,28.309000,68
2011-01-18,28.174999,28.924999,28.055000,28.900999,28.900999,86
2011-01-19,29.309999,29.325001,28.889999,28.792000,28.792000,10
2011-01-20,28.605000,28.605000,27.405001,27.459000,27.459000,76
2011-01-21,27.174999,27.325001,27.090000,27.416000,27.416000,53
2011-01-24,27.174999,27.459999,26.955000,27.318001,27.318001,168
2011-01-25,26.915001,26.950001,26.565001,26.811001,26.811001,77
2011-01-26,27.025000,27.025000,26.684999,27.132000,27.132000,49
2011-01-27,27.684999,27.684999,27.410000,27.045000,27.045000,184
2011-01-28,26.695000,27.950001,26.504999,27.934000,27.934000,64
2011-01-31,27.775000,28.129999,27.775000,28.174000,28.174000,44
2011-02-01,27.995001,28.625000,27.995001,28.524000,28.524000,121
2011-02-02,28.219999,28.535000,28.219999,28.299000,28.299000,20
2011-02-03,28.295000,28.905001,28.295000,28.733000,28.733000,39
2011-02-04,28.875000,29.155001,28.790001,29.063999,29.063999,21
2011-02-07,29.135000,29.290001,29.135000,29.348000,29.348000,4
2011-02-08,29.870001,30.094999,29.870001,30.271000,30.271000,3
2011-02-09,30.205000,30.273001,30.070000,30.273001,30.273001,230
2011-02-10,29.850000,29.850000,29.850000,30.091000,30.091000,56
2011-02-11,30.150000,30.150000,30.150000,29.992001,29.992001,1
2011-02-14,30.410000,30.410000,30.400000,30.528999,30.528999,39
2011-02-15,30.780001,30.795000,30.780001,30.693001,30.693001,10
2011-02-16,30.600000,30.600000,30.500000,30.629999,30.629999,10
2011-02-17,30.700001,30.709999,30.635000,31.572001,31.572001,37
2011-02-18,31.650000,32.645000,31.639999,32.298000,32.298000,77
2011-02-22,33.400002,34.009998,33.060001,32.863998,32.863998,31
2011-02-23,33.075001,33.654999,33.075001,33.301998,33.301998,23
2011-02-24,33.560001,33.560001,33.560001,33.179001,33.179001,83200
2011-02-25,32.070000,33.375000,32.035000,32.897999,32.897999,37642
2011-02-28,33.340000,33.965000,33.250000,33.804001,33.804001,4514
2011-03-01,33.884998,34.689999,33.825001,34.416000,34.416000,1737
2011-03-02,34.700001,34.930000,34.240002,34.825001,34.825001,913
2011-03-03,34.580002,34.790001,34.044998,34.313000,34.313000,526
2011-03-04,34.244999,35.619999,34.200001,35.317001,35.317001,649
2011-03-07,35.669998,36.730000,35.650002,35.855000,35.855000,740
2011-03-08,35.814999,36.395000,35.650002,35.653000,35.653000,659
2011-03-09,36.029999,36.395000,35.660000,36.042999,36.042999,439
2011-03-10,35.945000,36.174999,34.770000,35.063999,35.063999,162
2011-03-11,35.165001,36.060001,34.070000,35.932999,35.932999,234
2011-03-14,36.264999,36.325001,35.599998,35.825001,35.825001,1001
2011-03-15,35.799999,35.799999,33.599998,34.116001,34.116001,530
2011-03-16,34.349998,34.939999,33.900002,34.471001,34.471001,235
2011-03-17,33.799999,34.599998,33.700001,34.259998,34.259998,239
2011-03-18,34.834999,35.220001,34.805000,35.060001,35.060001,64
2011-03-21,35.750000,36.160000,35.705002,36.001999,36.001999,105
2011-03-22,36.189999,36.404999,35.830002,36.271000,36.271000,266
2011-03-23,36.250000,37.400002,36.250000,37.202000,37.202000,320
2011-03-24,37.299999,38.130001,37.110001,37.388000,37.388000,494
2011-03-25,37.435001,37.625000,37.000000,37.057999,37.057999,81
2011-03-28,37.180000,37.215000,36.450001,37.097000,37.097000,202
2011-03-29,36.650002,37.160000,36.610001,36.977001,36.977001,256
2011-03-30,37.049999,37.639999,36.959999,37.500999,37.500999,215
2011-03-31,37.365002,37.919998,37.365002,37.872002,37.872002,63
2011-04-01,37.500000,37.775002,37.180000,37.737000,37.737000,49
2011-04-04,38.325001,38.509998,38.325001,38.484001,38.484001,18
2011-04-05,38.705002,39.305000,38.299999,39.174999,39.174999,45
2011-04-06,39.535000,39.715000,39.400002,39.383999,39.383999,29
2011-04-07,39.560001,39.669998,39.459999,39.542000,39.542000,49
2011-04-08,39.845001,40.924999,39.845001,40.599998,40.599998,65
2011-04-11,40.970001,41.724998,39.834999,40.604000,40.604000,19
2011-04-12,40.259998,40.775002,39.900002,40.057999,40.057999,20
2011-04-13,40.209999,40.705002,40.209999,40.235001,40.235001,13
2011-04-14,41.235001,41.849998,40.740002,41.660999,41.660999,22
2011-04-15,42.500000,42.790001,42.500000,42.566002,42.566002,8
2011-04-18,42.939999,42.939999,42.750000,42.957001,42.957001,31
2011-04-19,43.055000,43.240002,43.055000,43.918999,43.918999,10
2011-04-20,44.599998,45.320000,44.465000,44.465000,44.465000,68
2011-04-21,45.119999,46.270000,45.090000,46.062000,46.062000,57
2011-04-25,47.235001,49.105000,45.935001,47.151001,47.151001,84
2011-04-26,46.110001,46.145000,44.759998,45.057999,45.057999,75
2011-04-27,45.240002,45.895000,44.895000,45.964001,45.964001,170297
2011-04-28,47.825001,49.520000,47.244999,47.520000,47.520000,40534
2011-04-29,48.459999,49.189999,47.540001,48.584000,48.584000,3975
2011-05-02,47.970001,48.084999,42.189999,46.077999,46.077999,3936
2011-05-03,43.895000,45.424999,40.845001,42.576000,42.576000,1682
2011-05-04,41.500000,42.255001,38.980000,39.382999,39.382999,990
2011-05-05,39.215000,39.520000,34.439999,36.230999,36.230999,963
2011-05-06,34.820000,36.325001,33.535000,35.283001,35.283001,479
2011-05-09,35.540001,37.930000,35.540001,37.110001,37.110001,283
2011-05-10,37.700001,38.695000,37.615002,38.480000,38.480000,171
2011-05-11,38.830002,39.380001,35.025002,35.508999,35.508999,332
2011-05-12,34.845001,35.150002,32.595001,34.792999,34.792999,131
2011-05-13,34.494999,36.404999,34.025002,35.011002,35.011002,297
2011-05-16,35.215000,35.224998,33.505001,34.129002,34.129002,91
2011-05-17,33.750000,34.150002,33.095001,33.487999,33.487999,24
2011-05-18,34.439999,35.180000,34.439999,35.094002,35.094002,34
2011-05-19,35.400002,35.695000,34.599998,34.926998,34.926998,58
2011-05-20,34.654999,35.220001,34.259998,35.082001,35.082001,67
2011-05-23,34.610001,35.105000,34.395000,34.901001,34.901001,41
2011-05-24,35.000000,36.660000,35.000000,36.120998,36.120998,104
2011-05-25,36.650002,37.700001,36.650002,37.639999,37.639999,151
2011-05-26,38.189999,38.825001,36.930000,37.326000,37.326000,833
2011-05-27,37.400002,38.150002,37.400002,37.856998,37.856998,350
2011-05-31,38.325001,38.650002,37.845001,38.303001,38.303001,55
2011-06-01,38.224998,38.334999,36.474998,37.688999,37.688999,439
2011-06-02,36.790001,37.250000,35.660000,36.200001,36.200001,185
2011-06-03,36.180000,36.209999,35.174999,36.187000,36.187000,436
2011-06-06,36.750000,37.275002,36.520000,36.776001,36.776001,99
2011-06-07,37.000000,37.439999,36.654999,37.040001,37.040001,152
2011-06-08,36.720001,36.779999,36.099998,36.618999,36.618999,21
2011-06-09,37.014999,37.490002,36.900002,37.423000,37.423000,48
2011-06-10,37.650002,37.830002,36.400002,36.326000,36.326000,24
2011-06-13,36.049999,36.049999,34.736000,34.736000,34.736000,43
2011-06-14,34.959999,35.455002,34.619999,35.410000,35.410000,23
2011-06-15,35.650002,35.799999,35.090000,35.405998,35.405998,15
2011-06-16,35.650002,35.650002,35.349998,35.553001,35.553001,7
2011-06-17,35.195000,35.805000,35.195000,35.738998,35.738998,12
2011-06-20,35.799999,36.070000,35.730000,36.064999,36.064999,14
2011-06-21,36.070000,36.549999,36.070000,36.373001,36.373001,21
2011-06-22,36.189999,36.734001,36.189999,36.734001,36.734001,20
2011-06-23,35.564999,35.570000,35.005001,35.005001,35.005001,12
2011-06-24,35.334999,35.334999,34.935001,34.640999,34.640999,6
2011-06-27,33.955002,33.955002,33.580002,33.580002,33.580002,14
2011-06-28,33.724998,34.035000,33.724998,33.632999,33.632999,60150
2011-06-29,33.904999,34.930000,33.849998,34.750000,34.750000,33621
2011-06-30,34.884998,35.139999,34.450001,34.812000,34.812000,2964
2011-07-01,34.680000,34.680000,33.474998,33.694000,33.694000,1803
2011-07-05,33.830002,35.650002,33.830002,35.402000,35.402000,1252
2011-07-06,35.435001,36.195000,35.119999,35.910999,35.910999,1413
2011-07-07,36.150002,36.625000,35.740002,36.528000,36.528000,214
2011-07-08,36.424999,36.820000,36.080002,36.535999,36.535999,280
2011-07-11,36.660000,36.810001,35.625000,35.688999,35.688999,310
2011-07-12,35.845001,36.389999,34.849998,35.629002,35.629002,278
2011-07-13,36.139999,38.185001,36.130001,38.147999,38.147999,384
2011-07-14,38.520000,39.355000,38.099998,38.688999,38.688999,368
2011-07-15,38.384998,39.305000,37.910000,39.063000,39.063000,234
2011-07-18,39.770000,40.669998,39.639999,40.333000,40.333000,545
2011-07-19,40.330002,40.869999,38.705002,40.210999,40.210999,665
2011-07-20,38.834999,40.060001,38.435001,39.546001,39.546001,142
2011-07-21,39.889999,40.259998,38.937000,38.937000,38.937000,64
2011-07-22,39.189999,40.255001,39.189999,40.112999,40.112999,80
2011-07-25,40.450001,40.974998,40.115002,40.354000,40.354000,97
2011-07-26,40.279999,40.900002,40.130001,40.691002,40.691002,215
2011-07-27,40.945000,41.419998,40.505001,40.553001,40.553001,492
2011-07-28,40.395000,40.395000,39.435001,39.778999,39.778999,143
2011-07-29,39.445000,40.380001,39.445000,40.091999,40.091999,71
2011-08-01,39.625000,39.820000,39.169998,39.298000,39.298000,53
2011-08-02,39.709999,40.869999,39.709999,40.081001,40.081001,25
2011-08-03,41.310001,41.904999,41.080002,41.747002,41.747002,60
2011-08-04,41.619999,42.200001,38.985001,39.417999,39.417999,84
2011-08-05,38.919998,39.459999,37.790001,38.196999,38.196999,31
2011-08-08,39.080002,40.215000,38.849998,39.374001,39.374001,29
2011-08-09,38.865002,38.865002,37.215000,37.876999,37.876999,31
2011-08-10,38.299999,39.380001,38.095001,39.325001,39.325001,16
2011-08-11,38.224998,38.860001,38.224998,38.655998,38.655998,248
2011-08-12,38.570000,38.730000,38.570000,39.101002,39.101002,100
2011-08-15,39.470001,39.470001,39.470001,39.298000,39.298000,3
2011-08-16,39.775002,40.080002,39.360001,39.820999,39.820999,309
2011-08-17,39.845001,40.305000,39.845001,40.349998,40.349998,2
2011-08-18,40.687000,40.687000,40.687000,40.687000,40.687000,2
2011-08-19,42.195000,42.195000,42.075001,42.428001,42.428001,4
2011-08-22,43.654999,43.855000,42.950001,43.320999,43.320999,19
2011-08-23,43.955002,44.150002,41.974998,42.280998,42.280998,94
2011-08-24,41.294998,41.445000,40.994999,39.157001,39.157001,46
2011-08-25,40.740002,40.740002,40.740002,40.740002,40.740002,46
2011-08-26,40.946999,40.946999,40.946999,40.946999,40.946999,46
2011-08-29,40.541000,40.541000,40.541000,40.541000,40.541000,43237
2011-08-30,40.805000,41.669998,40.424999,41.397999,41.397999,18996
2011-08-31,41.294998,42.009998,41.150002,41.699001,41.699001,2300
2011-09-01,41.584999,41.785000,41.189999,41.481998,41.481998,1235
2011-09-02,41.520000,43.395000,41.520000,43.020000,43.020000,703
2011-09-06,43.005001,43.279999,41.660000,41.818001,41.818001,421
2011-09-07,41.895000,41.895000,40.580002,41.571999,41.571999,295
2011-09-08,41.520000,42.619999,41.520000,42.479000,42.479000,264
2011-09-09,42.279999,42.474998,41.299999,41.573002,41.573002,230
2011-09-12,41.224998,41.349998,39.700001,40.164001,40.164001,196
2011-09-13,40.544998,41.189999,40.310001,41.123001,41.123001,149
2011-09-14,41.075001,41.174999,40.400002,40.469002,40.469002,344
2011-09-15,40.735001,40.735001,39.452999,39.452999,39.452999,263
2011-09-16,39.474998,40.780998,39.474998,40.780998,40.780998,51
2011-09-19,40.709999,40.709999,39.110001,39.110001,39.110001,52
2011-09-20,39.514999,40.150002,39.375000,40.081001,40.081001,121
2011-09-21,40.110001,40.445000,39.505001,40.419998,40.419998,78
2011-09-22,39.619999,39.619999,35.500000,36.537998,36.537998,150
2011-09-23,36.470001,36.529999,30.051001,30.051001,30.051001,293
2011-09-26,30.785000,30.785000,26.584999,29.927000,29.927000,140
2011-09-27,30.379999,32.849998,30.379999,31.497000,31.497000,117
2011-09-28,31.690001,32.419998,30.629999,30.084999,30.084999,250
2011-09-29,29.830000,30.700001,29.264999,30.472000,30.472000,94
2011-09-30,29.900000,30.275000,29.684999,30.041000,30.041000,9
2011-10-03,29.965000,31.200001,29.930000,30.750000,30.750000,30
2011-10-04,31.184999,31.250000,29.430000,29.795000,29.795000,43
2011-10-05,28.605000,30.389999,28.410000,30.316999,30.316999,179
2011-10-06,30.340000,31.969999,30.340000,31.969999,31.969999,8
2011-10-07,31.905001,32.529999,30.764999,30.958000,30.958000,55
2011-10-10,32.250000,32.250000,32.200001,31.944000,31.944000,57
2011-10-11,32.255001,32.255001,32.044998,31.962999,31.962999,10
2011-10-12,32.754002,32.754002,32.754002,32.754002,32.754002,10
2011-10-13,31.790001,31.809999,31.632999,31.632999,31.632999,4
2011-10-14,31.809999,32.419998,31.559999,32.139999,32.139999,27
2011-10-17,32.020000,32.445000,31.990000,31.791000,31.791000,5
2011-10-18,30.650000,30.850000,30.650000,31.801001,31.801001,32
2011-10-19,31.825001,31.840000,31.080000,31.252001,31.252001,59
2011-10-20,30.370001,30.375000,30.105000,30.266001,30.266001,7
2011-10-21,30.625000,31.280001,30.625000,31.173000,31.173000,3
2011-10-24,31.355000,32.000000,31.355000,31.620001,31.620001,4
2011-10-25,32.959999,33.209999,32.959999,33.034000,33.034000,33
2011-10-26,33.590000,33.590000,33.285000,33.291000,33.291000,10
2011-10-27,33.935001,35.320000,33.935001,35.095001,35.095001,85
2011-10-28,35.455002,35.455002,34.875000,35.270000,35.270000,55
2011-10-31,34.270000,34.470001,34.169998,34.337002,34.337002,60
2011-11-01,32.869999,33.419998,32.722000,32.722000,32.722000,14
2011-11-02,33.400002,33.929001,33.365002,33.929001,33.929001,8
2011-11-03,33.990002,34.794998,33.860001,34.487999,34.487999,19
2011-11-04,34.000000,34.180000,33.959999,34.070000,34.070000,39
2011-11-07,34.070000,34.812000,34.070000,34.812000,34.812000,108
2011-11-08,35.137001,35.137001,35.137001,35.137001,35.137001,70
2011-11-09,34.994999,35.040001,34.965000,34.348000,34.348000,48
2011-11-10,34.095001,34.095001,34.095001,34.095001,34.095001,48
2011-11-11,34.671001,34.671001,34.671001,34.671001,34.671001,48
2011-11-14,34.013000,34.013000,34.013000,34.013000,34.013000,48
2011-11-15,34.599998,34.599998,34.599998,34.448002,34.448002,1
2011-11-16,34.235001,34.459999,33.813999,33.813999,33.813999,3
